"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1723023923.191,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.0,0.0,-26.0,-0.0610351525247097,0.0610351525247097,-0.0610351525247097,-0.0335693359375,-0.032958984375,-1.006103515625
1723023923.201,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.0,0.0,-26.0,-0.0610351525247097,0.0610351525247097,-0.0610351525247097,-0.032958984375,-0.03271484375,-1.0062255859375
1723023923.211,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.0,0.0,-26.0,-0.0610351525247097,0.0610351525247097,0.0,-0.0323486328125,-0.033203125,-1.0042724609375
1723023923.221,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.0,0.0,-26.0,0.0,0.0,0.0610351525247097,-0.031494140625,-0.0333251953125,-1.001953125
1723023923.231,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,519999.99999999953,inf,inf,inf,inf,inf,inf,inf,inf,1559999.9999999986,inf,inf,inf,inf,28.0,0.0,-26.0,0.0,0.0,0.0610351525247097,-0.0311279296875,-0.033203125,-1.00146484375
1723023923.241,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-28.0,0.0,0.0,0.0,-0.0313720703125,-0.032958984375,-1.002685546875
1723023923.251,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-28.0,0.0,-0.0610351525247097,0.0,-0.03173828125,-0.0330810546875,-1.0040283203125
1723023923.261,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-28.0,-0.0610351525247097,-0.0610351525247097,0.0,-0.03173828125,-0.033935546875,-1.0037841796875
1723023923.271,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-28.0,0.0,-0.1220703050494194,0.0610351525247097,-0.03173828125,-0.033935546875,-1.0037841796875
1723023923.281,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-28.0,0.0,-0.1220703050494194,0.0610351525247097,-0.03173828125,-0.0341796875,-1.0037841796875
1723023923.291,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-28.0,0.0610351525247097,-0.1220703050494194,0.0610351525247097,-0.03125,-0.034423828125,-1.00341796875
1723023923.301,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-28.0,0.0,-0.0610351525247097,0.0610351525247097,-0.03125,-0.034423828125,-1.00341796875
1723023923.311,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-28.0,0.0,-0.0610351525247097,0.0610351525247097,-0.0318603515625,-0.0343017578125,-1.0025634765625
1723023923.321,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-28.0,-0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.0322265625,-0.033935546875,-1.0020751953125
1723023923.331,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-28.0,-0.30517578125,-0.0610351525247097,0.0610351525247097,-0.0322265625,-0.033935546875,-1.0020751953125
1723023923.341,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-26.0,-0.30517578125,-0.0610351525247097,0.0610351525247097,-0.0322265625,-0.0341796875,-1.0040283203125
1723023923.351,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-26.0,-0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.031982421875,-0.033203125,-1.0052490234375
1723023923.361,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-26.0,0.30517578125,0.0610351525247097,0.0610351525247097,-0.031982421875,-0.033203125,-1.0052490234375
