"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1744782671.452,0,0,0,0.042570029985565735,0,0.19231131212294278,0.19884199928601312,0,0.5987478114909657,0,-17.0,40.0,-5.0,77.392578125,-8.11767578125,80.2001953125,-0.26806640625,0.390380859375,-0.0159912109375
1744782671.483,0,0,0,0.025767162652307513,0,0.08420604525949725,0.1505144136909441,0,0.3570231006364391,0,-27.0,41.0,-14.0,50.720211029052734,-7.934569835662842,56.640621185302734,-0.1302490234375,0.1990966796875,-0.1275634765625
1744782671.495,0,0,0,0.026471502021257292,0,0.2156439600532812,0.20259106183624281,0,0.5167090628358278,0,-27.0,41.0,-14.0,36.1328125,-7.995604991912842,50.048824310302734,-0.083984375,0.1866455078125,-0.1265869140625
1744782671.505,0,0,0,0.027189251138776408,0,0.19231131212294278,0.20259106183624281,0,0.5065488899234457,0,-27.0,41.0,-14.0,21.606443405151367,-8.6669921875,42.541500091552734,-0.06640625,0.183349609375,-0.116943359375
1744782671.512,0,0,0,0.0279205558397427,0.10696165472850123,0.18481362842792842,0.19884199928601312,0,0.5167090628358278,0,-27.0,41.0,-14.0,8.6669921875,-7.751464366912842,33.75244140625,-0.0491943359375,0.144775390625,-0.1202392578125
1744782671.522,0,0,0,0.03427663041363014,0.09324565243485658,0.19994914124825736,0.21020992656179402,0,0.49641083078357773,0,-27.0,41.0,-14.0,-3.295898199081421,-5.310058116912842,24.353025436401367,-0.021484375,0.07568359375,-0.1273193359375
1744782671.532,0,0,0,0.036011537213363115,0,0.19231131212294278,0.20638033440887563,0,0.5167090628358278,0,-27.0,41.0,-14.0,-15.319823265075684,-2.563476324081421,15.624999046325684,0.0054931640625,0.0296630859375,-0.1312255859375
1744782671.542,0,0,0,0.036011537213363115,0,0.18481362842792842,0.23404025571036544,0,0.5065488899234457,0,-27.0,41.0,-14.0,-27.038572311401367,0.1831054538488388,7.812499523162842,0.003662109375,0.0684814453125,-0.13037109375
1744782671.552,0,0,0,0.040617214481849545,0,0.18481362842792842,0.20638033440887563,0,0.5370943969321637,0,-27.0,41.0,-14.0,-36.2548828125,2.44140625,0.1220703050494194,-0.02734375,0.1785888671875,-0.1109619140625
1744782671.562,0,0,0,0.043570735534418606,0,0.19231131212294278,0.20638033440887563,0,0.5167090628358278,0,-28.0,37.0,-11.0,-41.259761810302734,4.45556640625,-8.11767578125,-0.04052734375,0.270263671875,-0.0799560546875
1744782671.582,0,0,0,0.05104359197808121,0.19226159458472192,0.14278953302732666,0.18783496756920898,0,0.5370943969321637,0,-28.0,37.0,-11.0,-42.053218841552734,6.469726085662842,-27.404783248901367,-0.0328369140625,0.332275390625,-0.0208740234375
1744782671.592,0,0,0,0.05104359197808121,0.2352684329018018,0.10025828942939043,0.23815510604402043,0,0.5370943969321637,0,-28.0,37.0,-11.0,-40.954586029052734,6.225585460662842,-36.19384765625,-0.058349609375,0.3629150390625,0.0123291015625
1744782671.602,0,0,0,0.053333744928098246,0.37292418143947764,0.19231131212294278,0.23815510604402043,0,0.5575642343301956,0,-28.0,37.0,-11.0,-38.63525390625,5.981444835662842,-44.799800872802734,-0.095703125,0.3948974609375,0.0406494140625
1744782671.612,0,0,0,0.053333744928098246,0.5827505713548053,0.18481362842792842,0.23815510604402043,0,0.5370943969321637,0,-28.0,37.0,-11.0,-34.0576171875,5.981444835662842,-54.443355560302734,-0.135009765625,0.4217529296875,0.0638427734375
1744782671.622,0,0,0,0.058128911199222165,0.07795448637236563,0.19231131212294278,0.23815510604402043,0,0.5575642343301956,0,-28.0,37.0,-11.0,-27.404783248901367,5.981444835662842,-64.453125,-0.1785888671875,0.4443359375,0.08154296875
1744782671.632,0,0,0,0.061918256837723784,0.46955073640532285,0.18481362842792842,0.2507471333901662,0,0.547318908691757,0,-28.0,37.0,-11.0,-20.080564498901367,5.310058116912842,-74.15771484375,-0.230712890625,0.4552001953125,0.0870361328125
1744782671.642,0,0,0,0.07730133305019471,0.44718024802827094,0.17024001816455747,0.24650844040653652,0,0.5575642343301956,0,-28.0,37.0,-11.0,-13.122557640075684,3.845214605331421,-83.80126190185547,-0.294677734375,0.454833984375,0.0888671875
1744782671.652,0,0,0,0.061918256837723784,0.30501076411466516,0.18481362842792842,0.2507471333901662,0,0.5575642343301956,0,-22.0,38.0,-15.0,-6.896972179412842,2.44140625,-93.38378143310548,-0.3699951171875,0.450927734375,0.09521484375
1744782671.662,0,0,0,0.06453875875530098,0.903552322098343,0.19231131212294278,0.25502731537827567,0,0.5575642343301956,0,-22.0,38.0,-15.0,-2.0751953125,1.7089842557907104,-102.66112518310548,-0.448974609375,0.440185546875,0.103759765625
1744782671.693,0,0,0,0.05104359197808121,0.9580833148288149,0.17024001816455747,0.1668915211151976,0,0.36680787877207915,0,-22.0,38.0,-15.0,-5.126952648162842,0.2441406100988388,-138.671875,-0.7525634765625,0.507080078125,0.16064453125
1744782671.704,0,0,0,0.061918256837723784,0.04352190810339639,0.14278953302732666,0.19146406315497808,0,0.6090928837266637,0,-22.0,38.0,-15.0,-5.126952648162842,0.2441406100988388,-138.671875,-0.8695068359375,0.5513916015625,0.18212890625
1744782671.712,0,0,0,0.05104359197808121,0.11269390443967202,0.11762120690751217,0.17718582620474121,0,0.46613292451577765,0,-22.0,38.0,-15.0,-9.46044921875,-2.624511480331421,-145.08056640625,-0.9962158203125,0.6192626953125,0.2091064453125
1744782671.722,0,0,0,0.036011537213363115,0.2113069471637341,0.11168871856051947,0.13213079788504778,0,0.5370943969321637,0,-22.0,38.0,-15.0,-13.916014671325684,-6.530761241912842,-149.96337890625,-1.127685546875,0.7030029296875,0.23779296875
1744782671.732,0,0,0,0.010911422080724762,0.19226159458472192,0.08941035578554547,0.08502636303304811,0,0.38646225985904464,0,-22.0,38.0,-15.0,-18.00537109375,-10.314940452575684,-153.62548828125,-1.2420654296875,0.75146484375,0.2474365234375
1744782671.742,0,0,0,0.024398131905125926,0.29583130510041206,0.16316477201554147,0.16022425114419853,0,0.49641083078357773,0,-22.0,38.0,-15.0,-20.263669967651367,-12.634276390075684,-155.76171875,-1.3211669921875,0.73388671875,0.2489013671875
1744782671.752,0,0,0,0.040617214481849545,0,0.24870169619405533,0.2593490896068246,0,0.4762024767093041,0,-14.0,45.0,-11.0,-16.05224609375,-10.131834983825684,-154.84619140625,-1.517822265625,0.906494140625,0.138916015625
1744782671.762,0.010481168447516363,0,0,0.06587776994124252,0,0.4245579491377008,0.5306214692818116,0,0.5370943969321637,0,-14.0,45.0,-11.0,4.82177734375,5.554198741912842,-141.90673828125,-1.7789306640625,1.3900146484375,0.1820068359375
1744782671.793,0.02233215685789717,0.039468877705073735,0,0.3135211301312972,0.6208633355046229,1.1904028679954515,1.327966157938013,0,0.7983582257800403,0,-14.0,45.0,-11.0,27.099607467651367,-16.66259765625,-142.76123046875,-1.4822998046875,-0.8966064453125,0.0927734375
