Method: 500-1kg_1002
Sensor,1.0N,1.5N,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
Sensor,1.0N,1.5N,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
P1,37.21839546242583,20.49241099332787,10.916925288405361,7.151438867095156,2.8317681087430087,0.2848690595452932,2.590793859711163,4.027814098599557,4.322538914998652,4.565267798404289,4.920431833771412,4.934258361961607,4.532604443167137,4.179150888266962,3.705196187335949,3.1523963822513097,2.428173933733231,1.7313774427396482,0.8400647896979562,6.569782984956915
P2,70.03958955596823,52.35127257216337,35.06187116386896,19.67777065862604,10.76893171079015,5.583432991948885,1.5911230794841438,1.2579149182423035,2.5136232229780844,3.2041547617824624,3.7475184075951717,4.5675845300216755,4.474385131767822,4.501798779446136,4.37864734507924,4.1290754911676055,3.7295238059522697,2.781204204622552,1.6651833113406271,12.422347665412934
P3,54.12075032000319,43.233012267418175,21.939398724067463,12.976309876942612,2.6617439344820535,0.4793823046107394,4.557419429692435,6.3739998365772275,7.416549031560219,6.966342995781308,6.378430759690116,5.386437651838302,4.592107245439226,4.051872317903868,3.3384472399711167,2.481299554066723,1.6442690921194012,0.8624762158871843,0.11823711728982379,9.97781504817585
P4,80.11837613971615,54.56620023627543,51.292953261042484,47.34515869889799,34.48597917256074,18.238829216368227,9.854159352397064,3.2542313034870896,0.5423249585927303,2.8134556603795544,2.661209538911009,2.4920709794623694,2.9907145837680242,3.312833930114965,3.6875195920424533,3.655054760281641,3.280824776792365,2.825866938387057,2.2704196429041543,17.35200961802008
P5,89.42112513266426,78.11332901695205,65.63890891546625,47.94478217162518,32.79201839528181,17.27604454826818,6.27179809281155,1.0650241556081739,1.8334743339324813,3.282415497742862,4.249738796550862,5.665224864989255,5.836867187486346,4.822915663892878,3.9330824063050085,3.020730236037473,1.9339226892679484,0.7872157787353136,0.23590127656696244,19.690764166325515
P6,91.75176904344214,91.16410072361798,76.11522007354748,42.35713279413763,26.821457250426405,17.405911329167914,10.052070256919531,5.119046895787035,3.4313949615322774,1.9224479205704637,0.6357045368228261,0.032642564080205785,0.6607585990619251,1.0593062561794548,1.029910830378076,0.7980597314991235,0.5535965886588459,0.319077657472328,0.17334320837857714,19.547523748509484
P7,95.85552178420731,91.07099895341166,81.92120204421244,67.05738708841288,46.514236987469765,32.10144958644111,22.414829404823724,16.771121012589617,12.630813624524647,8.479325523503402,5.996782944343851,4.125352972570572,2.3857325220752017,0.8104893650371291,0.0005770495341504564,0.5161954201964505,0.812953575201291,1.093410407452335,1.1175413388045201,25.877680084463794
P8,38.65926181649439,24.23573674102774,11.470294141658856,6.31997766799449,4.0291998442808525,1.347564408020825,1.5126243589422401,3.6364774617485867,5.07403461251123,5.934493557299907,6.29740619724344,6.303615540613916,5.768370989337019,4.730947137980865,3.811242973299248,3.117386165283711,2.408733874645873,1.6062761752582804,0.7623220150772866,7.2118929304588795
P9,44.82095129620311,25.371319518951896,12.971477688242357,6.672885128851011,3.4045389747498445,1.162489528335039,0.4698061564109756,1.4597421996821263,2.14973694913105,2.163547514229733,2.1926567453496535,2.76333383877061,3.1963094290433776,3.3327666998506116,3.425909012736299,3.093874067482235,2.3860322535048435,1.7383456633809655,1.2629748725116547,6.528352501969336
P10,84.09639686878978,57.35892380311504,26.587605848061855,12.431108040568352,4.796467819908835,0.010505660646574525,2.640010009851976,4.475185929488232,4.951984436207018,4.808443057521468,4.488616422948958,4.189634541617378,3.542957056320324,2.8146759219105424,2.276247279800534,1.8704783296651164,1.4010606439151518,0.772268477776367,0.21150268580780548,11.774951201785331
P11,90.0074805090236,83.27869010699587,74.83767852444905,52.24615497692892,29.168599519295352,14.223229328379603,4.771307483945848,0.6500523661460652,3.4054325350186114,5.555965942090679,7.165594010519851,7.712791729035344,7.3274354446353245,6.637338217153675,5.582384983813007,4.465463495567304,3.3861646979757016,2.353824048442016,1.359441673420127,21.270264715412416
P12,28.917101550198446,10.98768714509547,4.923246449793556,2.74629738778132,0.8881376601367558,0.6710550997292011,1.3796712026741818,1.8448951075689255,2.041759424962395,2.273847041008864,2.481779978257986,2.4075826750255134,2.4911286338569996,2.3547755254910503,2.0480619879340907,1.7162383359188658,1.3350571310824204,0.8824441724615466,0.33942694196332596,3.8279049184705745
P13,73.74906534858648,55.923789370286634,31.2188441463519,16.900191330536664,8.997196400914593,5.334514695644043,2.851461013168856,1.1169417709168765,0.06897093935746215,0.40079942278405517,0.9250969947771206,1.2642749664499462,1.44763406774171,1.52662651889401,1.4109520595642413,1.1713996397980726,0.9834465890104409,0.9530436709888516,0.9697989084083333,10.906002518641067
P14,72.60279545651713,50.74599789590824,25.116029866917508,10.647756847192746,4.979658792143355,1.364224905162083,0.9690869265791451,2.663786616919739,3.742899654282605,4.283891154225335,4.515285801842357,4.696217544313006,4.548483747885274,4.018764254849683,3.4235224827042003,2.9217794620587805,2.386324298172017,1.7371709372611979,1.1473194284473716,10.868999793335883
P15,80.74677386138785,77.17643472925239,52.531389796491695,27.07470128200346,11.42220419104807,1.6488761162631294,4.14955785321622,6.864355534822574,7.482278873764121,6.626350253212776,5.892143454967687,5.606500279177572,5.114368574816422,4.510216089675371,3.9842138672073415,3.141543588401414,2.2369522891283062,1.2494412473538405,0.032825996361290126,16.18374357255534
P16,17.51002187800231,16.600005864725713,16.143463950006378,13.542314366818413,7.960322779860618,4.8776308000426205,3.4140572186511124,2.376814481434643,2.252557341476413,1.9560939880650123,2.1373414762393375,2.401482372274779,1.7061077280536119,0.8430546505581396,0.4289550183593951,0.24386924584070643,0.5541295832595992,0.47352319569455786,0.6355617824651597,5.055647774833079
P17,82.81512748060585,73.3585431440167,47.29693123077027,13.491936990960271,15.33244564808846,26.127338650176345,29.862322921249763,28.589156007805855,24.35858815991971,19.95668095146247,17.750538107412098,13.682992075057797,9.155442455737704,5.507122834518663,2.082899231703718,1.3844220490132613,4.8960817152035965,8.405480883510133,11.623850853402335,22.930415862663946
P18,81.60913507631219,75.38959370684773,41.203428453337594,17.396684512330328,8.008147231968458,2.632346588279132,0.2507794587872649,1.69192805037016,3.219567066682392,4.50742839690506,5.724223042995439,5.238231067626531,4.038896154939881,3.7897518000601855,3.672035540349505,3.028698520407912,2.39735619979224,0.6575252485600824,1.5887669955573758,14.002343321689969
P19,78.59936976602371,62.14691527616295,60.346981030156094,48.00057776817292,21.53703886506634,11.18046274431107,8.812706359224846,5.131513662708328,1.7998870644865224,1.0525591478997567,0.21514839871398167,0.4147065469652159,0.4830379560230681,1.1406465104904047,2.8573374854192055,2.8196792996959914,0.49448000179702234,2.347224499774528,5.096750295666982,16.55142224625047
P20,50.484815896526335,47.32443874916511,42.365993115188544,29.99155855009332,22.55439678268735,18.64664344413672,12.76107653456979,6.926117811722189,4.035049969695521,2.915639155649654,1.8151551761103362,0.6256839991781344,0.293571342315545,0.44252134617441047,1.9450990526886482,3.2284018132604997,3.6215934513729744,2.9046185932435145,2.2721229194921677,13.429184089645831
P21,21.12223486415872,10.864311283014146,6.859638962467285,6.325446691129442,4.632027374690131,1.963178177004346,0.27775942971434825,1.9840650110350948,4.599729694027981,6.2148124843575685,6.484584736712811,6.519883862670977,6.274336310219402,5.7677103303365955,4.957969371536784,4.034441483631609,3.144519268763538,2.2815130704356354,1.0932701071872977,5.547443816478617
P22,68.30924482171832,65.50472440894394,46.89710233718167,29.5660513982189,15.613553576463506,4.983217288320291,2.5586090976151725,1.3867499164852906,0.4818479603073747,0.0034757620109344043,0.18470633366084835,0.5853134578988797,1.2588296677370625,1.590532287617938,2.12213729405632,1.6991186702460137,0.8860570475760997,0.3537509881489513,0.3123833209782975,12.857758191325567
P23,73.670037264132,52.59176652766172,44.693122697340456,36.15326420465166,29.64834821113362,22.424440504893703,17.090391963593202,13.096221401638955,9.57051534192341,6.323513816698132,2.6478833569905595,0.9695603748062731,0.24253499169099957,1.0441002855775203,1.7924685211765299,2.0894949066015345,2.066744201722537,1.8777637614523308,1.3598436891675931,16.808000843308037
P24,53.51287742249099,54.88747618599637,41.37125432022877,24.79391641484375,10.892740094665093,4.063694937558735,1.8072730707338158,3.73841589420047,3.4935556501555385,3.029265343072109,2.8622569939231144,1.8472544405431062,1.9991815564589528,1.7245561090015695,1.399621975245127,1.1530895207378173,1.0417927886734661,0.9856874113613153,0.642885517621196,11.328778718290069
P25,98.97910308548936,92.56321900187682,66.37053968855312,43.30289691500259,30.8027462568288,21.060601930211444,13.514415736884294,8.725421954748112,5.654939456437589,3.82401017394548,2.6883398909413643,1.3923375390755104,0.19744065545214584,0.7996148674594511,1.470172640503398,1.8190668672054109,1.844914883025583,1.7318013017870775,1.475979129104151,20.95881905129114
P26,62.90670703058094,26.689795751665507,18.68908918927922,15.915706084772745,11.84736246739476,8.206802067016644,5.41926713664153,5.073606356488188,0.5753534076330389,4.003745972833583,6.965488397134189,7.40879969139345,6.3649502093205745,4.749527344422803,3.330650824372824,1.8607071201722214,0.5908608864447158,0.6134267870507207,1.393781795138703,10.137138343145072
P27,98.51618598792692,86.98911782902644,67.72647588656048,45.23886521878016,30.723817287863856,20.91859398656992,14.16201395639622,9.12493392756927,5.951714235115927,4.193684515544343,3.127615747196287,2.2943870067640373,0.9665105050067127,0.22595831918272977,0.7984465525737195,1.1299970462267688,1.4768251678932898,1.8151650376033839,1.8416476057623739,20.906418727345415
P28,73.34127644133498,65.38823360212395,55.67250500664173,39.25052927675995,24.759493554703223,17.22978484637573,11.529651730323447,7.0585913836196355,3.284996069787899,0.1962576225298516,2.2288275803861426,3.270711230280849,4.033424227388112,4.20006948110446,3.8769728170656834,3.508129077775901,3.0861924325306394,2.5126535617033805,1.9940859008001277,17.180125570696617
P29,97.60843166434762,50.501680191986175,27.35680661707882,16.678521125672106,13.27258493887471,9.466919890112075,5.8907941686363925,2.4534775471489545,0.6076870361279986,2.557880367373356,4.1800675794051365,4.672530667116164,4.0806215142667455,3.5562214187168495,2.6560287479520253,1.3269136033472013,0.5573885647418071,0.20124090215241341,0.5522937259543956,13.06200475110584
P30,45.25209430021824,46.56214195463376,46.863036747797345,30.83705150189541,14.771754820532403,7.675567853585801,4.411098553049829,0.4383479348005245,4.245776109183749,6.643527649952947,7.749859179299691,7.478166955402448,6.350803933387535,5.14637968072779,4.022317888647846,3.1752122478711318,2.9551809740166073,2.024924056521923,0.8599699108517863,13.024379592230355
P31,32.32484738600611,21.05189133928981,14.911503430017811,6.1790102116932495,0.9487225621271115,1.9597104946029449,3.7203275306589316,4.184012249104002,4.390473808532936,4.476574229450695,4.812698684653408,4.839815177420711,4.571336065339362,3.9794017216580166,3.454372559046801,2.829436865033646,2.204613044493445,1.5815041494792694,0.9482752474211226,6.493080355580495
P32,48.38586762576051,26.515235933056,11.910156171858636,3.8898544735607383,0.30976470756674546,1.100931075195741,1.7416135057969995,2.342132583548228,2.7427051796235347,2.635098877936077,1.897045482011739,1.8967923881754387,1.7832189144337323,1.5336022203440665,1.1061224335854234,0.45788923149386124,0.6127994389081673,1.2244841126482024,1.6870398598967429,5.98801864291582
P33,52.90074747184858,32.49202248021764,20.237386290425142,14.040335707274782,7.696385027720837,3.8125986498576974,1.7967853638227609,0.19532172921490806,0.9150717172184344,1.4314334904469785,2.2228435227086045,2.3300403798676994,2.0819203302422298,2.2184630577959807,1.7204629180537359,1.1297160334227632,0.8541362362901747,0.7869018402003575,0.6860227069456243,7.8709786817671015
P34,39.32743422472966,25.901374081065473,17.227740156762195,11.75234512982586,7.780539543344863,4.699348848121508,2.737129561088423,1.241805420811368,0.6137683516233657,1.7430205014119857,2.2301189580921883,2.248554570339313,2.440749026667107,2.5068388109794677,2.0890179702395897,1.6871928043344753,1.6544112676499816,1.5874475361409646,1.2156064454583702,6.87812858993085
P35,58.191876524205746,41.89279592897201,30.532110969860582,20.901795916733544,15.371886489254177,11.481308613815985,8.390286285696353,6.972671213279774,5.571598993828108,4.365848199987495,2.930805333915821,2.238923564515269,1.4700924393331904,0.47762540862841263,0.16398902140162794,0.38331392354415755,0.5539645027452074,0.9133201302101441,0.935645946806763,11.249466284564967

Method: 500g-1kg_1014
Sensor,1.0N,1.5N,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
P1,58.02597922877063,45.39508109707742,37.640598353130486,34.03597521057764,30.1275355344861,27.14559599450755,24.80764094934101,23.15665625589451,22.39875387439063,21.72512617913056,21.004853368062818,20.57405352900566,20.488353294648256,20.393893946007932,20.41624689446781,20.52164777119121,20.780008643806564,21.036370053484173,21.4615651551605,26.901891333323235
P2,67.8118581978873,49.85340185035456,32.6505342342332,17.63547312379232,9.344845935572954,4.8258627766918,1.4730820663459694,0.7737480032576791,1.4780878330474367,1.667507575588589,1.7513928037747661,2.1389363070210954,1.6639090039608604,1.3343021181974564,0.8831243989617048,0.33200403514234256,0.34317363977984805,1.525483262788186,2.848574525179372,10.543963246925129
P3,47.465319358670904,38.162014355607305,17.924025003468127,10.978353243092554,2.6362227419531847,1.382919358396402,0.9469920738363061,1.2229610769698684,0.8982637432301325,0.6962290540341811,2.2938724068864498,4.153773419518553,5.739776136780238,7.019454156643192,8.387480547041665,9.822663614127293,11.18612609374761,12.453681039948775,13.64647712381637,10.369294976198375
P4,78.54629681098652,52.94020952807503,50.99414375228235,48.20238832913222,36.72808876826513,22.256452497424245,15.43169106445897,10.313062782135493,7.779787165158933,6.599792921723572,7.553846699728327,8.449041498940218,8.689421782690882,9.039678663893284,9.302731454101957,9.884428315257622,10.726475639556407,11.603608583026855,12.535261159715985,21.977705653502838
P5,92.49891188695857,84.72016245572678,76.27425923926893,64.36271223859832,54.30928771528796,44.092026715163314,36.97814695456899,33.77664666051945,32.11106668249885,31.39604930137159,30.983950071981575,30.261030200571625,30.345772332431036,31.195174158887987,31.947710815981587,32.70156919773329,33.557173128208134,34.44055155569386,35.23345122014095,44.27292908061015
P6,83.91269602494896,85.39265953171329,64.8846284973258,22.624035912187253,8.807794244260322,3.3448379846030094,0.3170771555604743,0.21920254496080585,2.2875225676256687,4.5434755899477235,6.662129223275857,9.051643109574186,11.204725358395471,13.326103780235627,15.601810632041351,17.851510801120945,19.938618214979197,21.86700484460455,23.59534777134483,21.86488546256344
P7,91.48939270383849,84.25483645680687,71.38575811161078,52.052303040413804,27.30500675302427,12.907828776915187,5.351569864708562,2.8609253775104215,1.9855735798062248,0.9390929253965502,1.5238583814931943,2.5382616782276277,3.494088380030727,4.445516143752679,5.971565725662989,7.614754449561077,9.310238821312572,10.886315686419735,12.566026554519604,21.52015333742165
P8,46.63301524049559,35.06783839351618,24.932381531631275,21.219656810195538,19.83689674509587,18.066537877077813,16.107406371588706,14.72537127324206,13.879559941731165,13.480563915969052,13.463759902441534,13.71512813167571,14.38511864561958,15.441425777112908,16.384285383891687,17.12962179555361,17.87334398484407,18.680038193797156,19.508698861597395,19.501613093530363
P9,35.1629473767727,18.560509975645314,9.884073826620332,7.216447968497111,7.108304965536136,7.587526428642133,8.321733909935393,9.386240431500454,10.506541356511022,12.037045479678339,13.397437331596088,14.176052324714073,14.97163096314579,15.923945185038649,16.83299563381881,18.011665406170664,19.41912221816187,20.714658106312836,21.820010587208245,14.791520498710838
P10,86.89864061842448,64.44348404926474,38.255297131464246,25.855220356930673,18.949893284629134,14.46383119715922,11.863359992244538,9.970695698087814,9.274187549396453,9.139459263962145,9.180523346751928,9.223189056329337,9.586304262693982,10.036667550779798,10.334768131475657,10.528311768295742,10.788112889930504,11.197738467819782,11.556224639279161,20.081363644995754
P11,91.2092240323399,85.84128111985784,79.2638791651376,61.46544788583218,43.81710779456511,32.94402501979024,26.486139475190246,23.158873370508896,21.83543314513627,20.92346392734689,20.37338769553622,20.568377522832435,21.403511749779977,22.415079176853563,23.648517058842312,24.886681239754072,26.062162666177425,27.17256080585368,28.227945241924065,36.931742004908365
P12,26.316743794482957,11.453354456421309,8.143660212116867,8.145602653764882,8.10777348698607,8.111858310176585,8.711350878342394,9.382777049188551,10.17383554852475,10.836690516318296,11.441366244744055,12.221864387097458,12.80888447884784,13.532804422402183,14.355047341135995,15.15746015764656,15.96459251344309,16.79800512772692,17.675776288403306,12.596813045672109
P13,72.1013030748996,55.292218977633006,32.50471497432798,20.52071500305666,14.768829008506243,12.897073517826557,11.975197914843095,11.609561191155677,11.749107730004711,12.301239230204553,12.721419097412998,13.230881798254787,13.811797819402136,14.426672759007737,15.156522385913958,15.945287285847428,16.65138123948052,17.193199632306126,17.66678877173292,20.65915323220088
P14,66.14481377651614,42.848115678707046,16.902683379178278,4.222641612187134,0.9886918943285606,0.34883129723937406,0.6156994849456844,0.451300939707974,0.13921839294206892,1.0924306599143898,2.2026225809862874,3.242820931870336,4.484296358234598,5.980412207399664,7.450126262879865,8.761642933380264,10.037933595725189,11.355297610593382,12.568055024407169,10.517770243218072
P15,88.62109154441079,86.00787771648841,70.13311086827132,53.18190375391203,42.18888361500606,34.91036151913333,30.236656668435778,27.652692671933988,26.538671012161544,26.493679792701084,26.42392637571202,26.090046831159434,25.9404617770615,25.905891923974398,25.84786677338992,26.04497956262214,26.314204390829847,26.668743959053398,27.26127039715163,38.024332692284666
P16,42.11151973868593,40.2566674858929,39.04658721536286,36.4404807224771,31.708184340063088,28.866824562066515,27.281455113864173,26.060074010208393,25.569223414754774,24.981659878128237,24.78910956503216,24.68693947925077,23.864672741065718,22.92691373484962,22.351249777169155,21.58578539121825,21.114697356487095,20.961456896586732,20.627735648877767,27.643749319581115
P17,97.57815199983598,94.84238088954264,87.219076682763,75.01555783256073,61.57900962517772,52.59218842337475,45.807991170333125,41.15465294704027,38.19628090783264,35.76431048679153,32.49969858282572,30.61601145363172,29.39884140925459,27.97034481237286,26.69546613415445,25.742451175282635,25.108599769297857,24.75282004774195,24.4212580394488,46.15553117838226
P18,92.33504060470524,88.52912980209267,70.33185030717699,55.67325202280828,48.08920231212208,42.66914076222871,39.06332908988792,35.8251745506189,32.940365916067684,30.295096747489893,27.770668787680368,26.497723292112315,25.834788814096942,24.590945155878142,23.323621247959665,22.514527136067237,21.76560776789882,21.93941071344429,22.59400918430876,39.609625484981315
P19,77.29778657181949,62.09116588058513,61.87798380746395,51.56734691029575,28.786585447758853,21.132129021476374,20.55036711508808,18.713841587725824,17.10855822509497,17.60040215318164,17.569401253969737,18.338627937001778,19.13839959223259,21.22054274009687,23.294671249484097,23.92262465423017,22.731983083926593,21.133117107804424,19.602053102383973,29.667241444295804
P20,49.65498456179094,48.60265601415436,45.3840373998002,35.144397947610024,29.57108947948256,27.16677854894854,22.94979930366877,18.77392691041378,17.14238552033278,16.98347063326458,16.78121712062876,16.455075227917565,16.80448735848397,16.775572734815697,16.082501993774706,15.547793554796154,15.716882113347607,16.75846355908697,17.700015550141,24.210291343813633
P21,40.379434887824786,34.486847136730326,32.89052186244632,33.53807672221595,33.18347577263149,32.04118748616897,31.126045428532933,30.52172400323788,29.256541179069,28.635643626784546,28.883147900133146,29.251855250836215,29.77537757711589,30.442459796726826,31.282037915557257,32.171353008763155,33.01657895570924,33.824656000911205,34.824791959649794,32.08061876163395
P22,89.21024448391495,87.11926869328204,78.82848859585962,70.45490848419418,63.101541093257154,56.968956320033634,54.508344184868,52.70963264234002,51.116731838048125,49.80397370643196,48.703045036468986,47.55051508848457,46.300642518728864,45.271562070730994,44.170621564204275,43.62895717276762,43.34696364345645,42.947709413547344,42.301156718943716,55.686487540503286
P23,69.22004620096159,48.9326255853822,43.783810513709206,37.96046758310832,34.10862016340502,29.56766029046569,26.725700558895323,24.99935451795766,23.598054053739666,22.362129037699916,20.719889118562254,20.645054753113808,20.865878257013172,21.335757866694617,21.77834395760676,22.503815675922613,23.409456835397478,24.380678981425312,25.53968943264532,29.60194912545821
P24,51.34364819514583,56.41288151590696,46.47963460620809,34.303925104824835,24.911105024981893,21.57837168516035,18.943310717526746,19.303185142593552,21.150063653386052,22.9662301989079,24.400266798946493,26.319192596183868,27.280456465553257,28.456859587456314,29.587789017977936,30.594219262197214,31.448112988950808,32.21322516143122,33.12362745666577,30.569268693684474
P25,98.84919707291999,92.11512537284976,65.86105291419467,44.35233346700281,33.92916175638898,26.362608685739385,20.934848680149308,18.028756162287813,16.60953144577752,16.206750018677077,16.324754045342313,16.22974163044275,16.158812508769756,16.199453167450493,16.46067917696775,16.937868790060676,17.631302435457886,18.392262103068404,19.225987907178375,30.88474880740662
P26,72.8668157858507,46.033664595278715,39.874223536648586,37.60613230685546,34.40053341217072,31.526553667012056,29.299734422335423,28.91055823089939,25.419106792680154,21.867869579414407,19.533488453073232,19.098820772253642,19.7921775229852,20.925087249098286,21.917441824398644,22.95522359674094,23.847678841288786,24.695755504203404,25.227082638608938,29.77883940693667
P27,98.20100489930923,85.44313394230541,65.8922453245248,44.62953474524148,32.43818343158168,25.195551011299234,20.92440173849722,18.215173210372413,17.107956810155883,17.138103292045095,17.648107290391902,18.246639580984276,18.343388312755724,18.482132971347923,19.058167413032233,19.761541881883474,20.393029476874478,20.978670700443093,21.757340397552454,31.571279285820946
P28,77.76802405225955,72.4569976533888,65.87903539791245,54.42879240930949,44.73519736224432,40.27807040607718,37.14276895928765,34.85891827870005,33.034473079343215,31.38404582648439,30.692586530247684,30.63091637112745,30.71455055419193,31.15470777746284,31.87818793355978,32.59401168634157,33.31078386504451,34.094928587569626,34.815877309167064,41.1501512652484
P29,97.04085806117585,43.65847946825884,22.067811836240843,14.624766038353844,14.407945895885803,13.442506287665262,12.46273124244856,11.438708387699506,10.619034320985044,10.656481815322133,10.854254304872557,11.896406822267165,13.720783177052649,15.365939621393245,17.20877973157309,19.294088241243593,20.84377442499964,22.31035908989821,23.396680584438705,21.332125755356557
P30,78.27536188186349,77.50458852269996,76.67360687879017,68.63494896575526,60.30879671339815,56.02733475810954,53.57796773375004,50.37847141247139,47.70059052434093,45.74940252963301,44.48718518468138,43.9775249977781,43.96327561357471,44.038093515373106,44.113228149382834,44.07648020316986,43.72900384676185,43.79637578565845,44.021278990365104,53.21229032671354
P31,34.80015363199849,28.162112767991786,25.649672921250126,20.55609422958533,18.253982010784362,17.661205758042986,17.800227153678602,18.79138633152605,19.82921229713093,20.833156720723792,21.54599234995714,22.405554955106574,23.40802457242135,24.57816603135259,25.638131532649943,26.715857192478595,27.745280244275044,28.73067552515771,29.684852879274565,23.83103890028347
P32,65.91467255013383,50.64290312501296,40.118108704941974,34.054402661981385,31.0751621181116,29.648405574935992,28.806700911366676,28.03338788013469,27.43312898819632,27.22003552109271,27.480374397562755,27.23775019346152,27.093575475207064,27.0625359955376,27.173610095138024,27.457109490415245,28.058765947025517,28.339920088062833,28.52255782831232,32.17753197613848
P33,56.0722338891096,38.96085440712472,29.450431238117865,25.256117039166625,20.851636071178266,18.48834702155734,17.625920539068744,17.033575114842375,16.783995205049163,16.965864331129072,16.873198044036396,17.294040028970965,17.961025496035578,18.283751539877375,19.082383634588023,19.924573328582337,20.49122272736738,20.87220770990178,21.260999576817586,22.606967207501114
P34,13.10051162460785,2.1770636665842353,3.134195313161179,5.133747759852699,5.912234542873481,6.111664416149687,5.4284855379668215,4.544785947588613,4.277209788954732,3.4467115568621205,2.1399012617741624,0.5278898393221375,0.7722788300995382,2.075692434618386,3.7317836257547556,5.2720705719653145,6.384345284275229,7.457207347501555,8.741677376562881,4.756287196130282
P35,51.33702727663616,35.8337352529918,26.10065047900186,18.258665987839787,14.589750041683496,12.433316751673896,10.933047469111008,10.927282398614903,10.814081984485632,10.78603837113568,10.464489796441935,10.758503509330563,10.917879996304695,10.822929775101228,10.99687976980539,11.501282981841555,12.006234374896355,12.309459008210265,12.872195363966838,16.034918452056473

