Method: 100g-500g
Sensor,1.0N,1.5N,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
P10,46.00315665627455,46.10128375411966,41.52588990161221,39.944370462162645,36.34315261655997,33.22126283422485,30.75181192468732,29.01507820981269,27.044046296943094,24.541196659029755,21.816596309522264,19.095566065008263,16.41177861097982,14.0857091982965,12.094116735476605,10.27141464113054,8.383582313988203,6.715038363471525,5.2479549798388785,24.663842449112593
P11,6.946247002640492,9.253106213419787,10.45892511723159,11.382946168234092,13.27706567553878,15.162314058024698,15.889529527677611,16.84299406099333,17.306497191012106,17.474028547134022,17.54089159124197,17.433988439221878,17.545483733188835,17.379991814543104,17.077118360213742,16.808229776376127,16.509181777265795,16.083919852701296,15.748026714477692,15.05897292742826
P12,26.863449881304646,31.564385761770016,32.16436112520494,30.73461202172605,28.183853329567366,28.120382437127997,27.218316179770675,26.93571157434124,27.20184391640272,25.502906595118603,23.793231739662065,22.7720601882768,21.909230209908117,21.027110873231894,20.13873166774882,19.294691222742756,18.49016280432824,17.734189843501046,17.117450812741833,24.566667483393463
P13,34.389638286897316,36.93574045370964,37.26790343301086,37.25274555847215,35.93771172740989,35.28948705559037,34.39364972077389,33.462790821317256,32.16352539986683,30.672855175639622,29.156909622842576,27.56728424904103,26.09560344447806,24.8628253148006,23.80557612245773,22.89083032142006,22.07542027247688,21.279748564160077,20.600907308037012,29.794797518547465
P14,40.72757046395212,44.619103659299505,43.30755356127893,42.22112068469341,41.43157213324411,38.88913291429278,35.64665686775886,32.61054366019657,29.44748897004228,27.054431416537547,24.98729551052364,23.396167763298777,21.628804517484358,20.042283202770413,18.384284817826753,16.46802094659969,14.659144752982446,12.986508992662152,,
P15,29.869158887871684,27.116019274389167,24.737669050640072,23.414271633977688,21.83328604256128,20.3853433453299,19.93887683358968,19.624647104855114,18.874469395178938,17.627572647676754,16.281017260918055,14.858878445377817,13.67497988002096,12.83292697872614,12.145770987805497,11.354759280700332,10.620884307801164,9.93366807197959,9.371551979930418,17.60503954785949
P16,6.824668879384469,7.73193013229378,9.125964926151296,9.545880734131671,9.292576607174697,8.550584578805026,8.216765280877189,7.83688171994815,7.485656300056404,7.02276807122801,6.471172544877824,5.884786175802669,5.240545170165022,4.716529984565485,4.290295862223146,3.788087741220512,3.2780031487833527,2.723101439249581,2.223813669022137,6.328948050840022
P17,35.436880666603194,33.465613797904254,34.188228167274545,31.648393158041966,30.040946787892107,27.837665512438345,25.415212335553385,22.816340519124587,22.570313861674407,21.321233288843015,20.31077305921337,19.537387311877346,19.023252891210728,18.3821065359472,17.535699260469688,16.430064093507475,14.895956095805532,13.341596194093464,11.960980358842717,22.95571809980618
P18,25.419840854834042,26.222205547430082,24.815281527979856,24.77879794617635,24.433878657924488,23.381373655015405,21.721445653984542,19.867903005749195,18.540565332157584,17.219475981413535,15.81912136004593,14.855913091206618,13.821760601646472,12.758842565513982,11.792830496637489,10.752241293296452,9.815205504070425,8.988452848665466,8.297972290461189,17.54226885337943
P19,38.16574664563049,36.33184419192344,36.558747119257305,34.01511409861397,31.31650002851707,28.837776654703674,26.645819334052252,24.565793014622137,22.97848784941211,21.36514293305913,19.77858632166092,18.67132378474592,17.79339022417688,16.82041388256431,15.716334201217649,14.448842889707082,13.20449797016329,12.133651746137833,11.212677956729747,23.187404781415538
P20,1.7590997479563215,2.4375007801674298,4.290206432111917,6.834083449243363,8.082085835695159,7.787416818004901,6.807671669241651,5.882948096698685,5.030112919284878,4.74203186508786,4.511291295581893,4.027824304523145,3.2993241763805234,2.2492048376069587,1.3349573597654325,0.4740715711906361,0.27457920395892543,1.081429689477957,1.86155464888051,3.829862878992534
P21,8.316299929213676,0.322438785953524,5.915989786703508,8.259995382549116,10.707107811292955,12.631431705660008,13.505713098772473,14.595280263086428,15.369574536311177,16.113382584764057,16.30399183309581,16.267638359591587,16.296300059142062,16.27313194396176,16.1675300571201,16.048891052567857,15.956938853197565,15.796845741104597,15.69220861257947,13.186352126140406
P22,2.242570083440203,12.253161517277478,16.49828713409281,18.579533618023483,20.081316479246343,20.57325663920136,21.319772225125497,20.606717602902773,19.51475619495384,18.2096380025625,16.843943961648336,15.557700423349974,14.470845503197877,13.401164262430521,12.165888680946034,10.976692892921745,9.904141689881742,8.912813804070236,8.009315975629292,14.743237720573793
P23,19.231654244316505,21.279656502785553,22.472596209403246,21.598055651291954,20.558043330775572,20.055771557013692,19.977830294230024,19.949157004908297,19.30485785761003,18.27154422856209,17.486540930096123,16.85114775410213,16.342217661631732,15.830276470753184,15.215937535192792,14.509790001111616,13.778629628698067,13.122871137055421,12.606569183029764,17.81279722013515
P24,23.742081526430887,28.62598678157784,29.336936650580725,30.166449436555055,31.899088609153168,32.79360860095242,33.600093105693404,33.85780240002303,33.184693831352504,32.32560744805469,31.84311662543671,31.30499688316534,30.691334447265366,30.072735763794284,29.481827838152988,28.972925770861607,28.472062017595334,28.079701581335627,27.835749410561288,30.330884143607488
P25,17.28764858597128,23.66541828008293,23.81340217217184,23.29007751859141,23.018793471388378,23.548303807444732,23.928134843141446,22.688281855225416,21.49059593291813,20.898015024122635,20.2436919937643,19.31373255370574,18.229749562151575,17.213094690873756,16.36208556197676,15.443347412697012,14.528859179906481,13.535724237603695,12.656292834953923,19.534486816773235

Method: 200g-1kg
Sensor,1.0N,1.5N,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
P1,25.210662173947963,30.13877246526147,32.94142229654053,33.51256527716159,33.01881261707346,32.71628122353623,33.20503048731425,33.678734726905255,34.18473907642535,34.56397932314001,34.227636067334466,33.6491231707131,33.159161787674904,32.833229977434584,32.425473203298075,32.04735952820194,31.47382725078784,30.911583947308113,30.460092723764898,32.334657227569686
P2,19.82559801115999,5.167632835117149,1.134023738315078,7.221437104771491,12.400202546817445,15.108317016111624,17.042949275444478,17.474074887568754,17.864439401886457,18.376306499920997,18.275658847662815,18.176481589345475,18.22310852865681,18.570880241862138,18.535600773741375,18.513292576718552,18.699607203463287,19.02981397187246,,
P3,4.869570799743577,0.7378070236559072,2.0034102508158966,4.674045334426151,6.0271333192956655,6.5820109054028615,7.2607599334210065,7.724705143704634,8.003269735925036,8.26854451383843,8.434925049842482,8.941498405998018,9.609357270387143,10.11863608000686,10.421219087092327,10.745687314979088,10.856286999279277,10.879545134430217,10.99886515836975,7.745119866348122
P4,7.814944005736371,12.184932607928186,14.748559462882817,15.558208897799807,16.720367634538515,17.17930505655012,17.346265181845403,17.36515500396348,17.08014974298791,16.69016493607376,16.212433069807997,15.869055122406895,15.986307087128742,16.223790562306128,16.120989024642732,15.787037985605773,15.370660351107851,14.937611769690756,14.574201796994151,15.461586278947232
P5,8.401836558940682,13.389004505215041,17.10428778540991,22.163262799865453,24.474570547967545,27.338421536432172,29.296041138778847,30.476454332615834,31.221057772647022,31.882703129420506,32.38697865726112,32.93527196256575,33.48314429314771,33.11948668774004,32.59918565233709,32.43859300797618,32.36766948633691,32.41812260477434,32.63640470254708,27.901710376946276
P6,4.59683832141952,1.7090309059531594,4.758174954026931,7.213820409473807,8.990281459798803,10.34989284397551,11.54200814427123,12.28010647351351,12.812738783703164,13.169309300923922,13.390482971053748,13.590192935202431,13.787204695970612,14.090087910532674,14.499577280737494,14.881026832925974,15.153191417369287,15.324779512733496,15.570994188384837,11.458407333787903
