171.2,2.719
172.4,2.722
173.7,2.725
175.0,2.729
176.3,2.732
177.5,2.735
178.8,2.738
180.1,2.741
181.4,2.745
182.6,2.748
184.0,2.751
185.2,2.754
186.5,2.757
187.8,2.761
189.1,2.764
190.5,2.767
191.8,2.770
193.1,2.773
194.6,2.776
196.0,2.779
197.3,2.783
198.7,2.786
200.2,2.789
201.4,2.792
202.9,2.795
204.3,2.798
205.7,2.801
207.1,2.804
208.6,2.808
209.9,2.811
211.3,2.814
212.8,2.817
214.3,2.820
215.7,2.823
217.3,2.827
218.7,2.830
220.2,2.833
221.7,2.836
223.2,2.839
224.8,2.843
226.3,2.846
227.8,2.849
229.3,2.852
230.9,2.856
232.5,2.859
234.0,2.862
235.6,2.865
237.2,2.868
238.8,2.872
240.4,2.875
242.1,2.878
243.7,2.881
245.4,2.885
247.0,2.888
248.6,2.891
250.3,2.895
252.0,2.898
253.6,2.901
255.3,2.904
257.0,2.908
258.7,2.911
260.4,2.914
262.1,2.917
263.8,2.921
265.5,2.924
267.4,2.927
269.0,2.930
270.8,2.933
272.5,2.936
274.3,2.940
276.1,2.943
277.8,2.946
279.7,2.949
281.4,2.952
283.2,2.955
285.1,2.958
286.8,2.961
288.7,2.965
290.6,2.968
292.3,2.971
294.2,2.974
296.1,2.977
297.9,2.980
299.8,2.983
301.6,2.986
303.6,2.989
305.4,2.992
307.4,2.996
309.2,2.999
311.2,3.002
313.2,3.005
315.0,3.008
316.9,3.011
319.0,3.014
320.9,3.017
322.9,3.021
324.9,3.024
326.9,3.027
328.9,3.030
331.0,3.033
332.9,3.037
334.9,3.040
337.1,3.043
339.0,3.046
341.1,3.049
343.2,3.053
345.1,3.056
347.1,3.059
349.4,3.062
351.3,3.066
353.3,3.069
355.6,3.072
357.7,3.075
359.7,3.079
361.9,3.082
364.0,3.085
366.1,3.088
368.3,3.092
370.6,3.095
372.7,3.098
374.8,3.101
376.9,3.104
379.1,3.108
381.4,3.111
383.6,3.114
385.7,3.117
387.9,3.120
390.1,3.124
392.3,3.127
394.6,3.130
396.8,3.133
399.0,3.136
401.2,3.139
403.4,3.142
405.7,3.145
407.9,3.149
410.2,3.152
412.5,3.155
414.8,3.158
417.2,3.161
419.4,3.164
421.8,3.168
424.1,3.171
426.5,3.174
428.7,3.177
431.1,3.180
433.5,3.183
435.7,3.186
438.1,3.189
440.4,3.192
442.8,3.195
445.1,3.199
447.5,3.202
449.8,3.205
