Method: 500-1kg 1 time
Sensor,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
P10,17.59713595203334,3.084109924792451,2.085814451913313,3.8546597726448377,4.918737467380216,8.081129338428713,8.795384250531093,9.676417300822003,9.344110698754411,10.100685760290927,11.427290765482576,12.32570324171562,12.83200221409784,12.774267582819288,12.142575287699799,11.403533138262658,10.796249162475311,9.484694488832023
P11,51.418699234184736,36.3005786992888,28.85389881483402,19.72093068386721,14.569643382341246,11.688669591091783,9.818105778276069,8.074424772277748,7.363646007243582,6.9919131051246675,6.817795521092988,6.625210280621358,5.996793021370888,5.713295834167387,5.904361136916101,5.866657285156879,5.722336924191379,13.967468239532169
P12,47.5374872658568,37.65623404758314,31.85131847059193,28.877648761671225,24.80036057584003,21.60749098830144,16.92758836001447,13.007677234088376,10.825249713945116,9.919577885651716,9.137585778021046,8.654793361272235,8.515781023984927,8.37624756399722,8.132177925679736,7.89664374109298,7.555204687654661,17.72229808148512
P13,57.1647606532566,48.33465801375072,39.17570011765716,35.19336871698903,35.419021347606495,35.3090773863221,31.828767653660762,26.654714916541923,22.89837896218717,21.627329537282055,20.350516680349944,18.548387952180857,16.512375503857182,15.238781621802767,14.844480734870217,14.742843107212682,14.431027027850769,27.545540584316374
P14,33.06252559312625,27.20593596500195,23.84173694784352,18.138526184297856,14.620973683827161,13.631118947114993,12.837615384492338,12.014434204134682,10.802150339492426,9.178962978071269,7.160796605567176,5.351435999779339,4.142134347071195,3.21052091069918,2.966454685391379,3.119242545706485,3.3619552376465847,12.038030621133164
P15,48.88316118418783,38.36417792217928,34.01616988220732,28.752635113283283,23.781452059564366,20.717046172243865,19.11951215498081,17.48832224846348,16.236566384447443,14.508044733853358,12.907802958531867,11.141783791034198,8.924988355911054,6.931441489940401,5.970782975776211,5.371392522169418,4.488055540255872,18.682549146413532
P16,99.92654546531055,78.20429076359908,55.47135480467597,37.47164510139019,24.74870795283726,18.047019495346994,13.525359121067032,9.948236779590323,7.420373585018694,5.52020320128232,3.974228353113688,2.9335143371378467,2.022709568462706,1.3597990639105324,0.9033963705556338,0.689170880430764,0.5660281247296476,21.337210762850543
P17,49.07342734855984,36.36717674372753,21.767964136104656,17.181314832542128,15.03168344298436,11.089779078163222,7.584289970215561,4.856139359612585,3.7654635108854606,3.0350027539715083,2.6797762031615124,2.7707312360809624,2.7239899513671015,2.3802050285668956,2.370815901204963,2.5427687668488956,2.5875122150594896,11.047531792885687
P18,21.99907459218738,22.085907740404625,26.115803440027772,29.25443177342793,32.445312194491876,31.305804631582212,30.757118619643332,31.525654115418142,29.641891266289594,28.02309097728322,26.59207855320123,23.52287180803365,20.079095240340596,18.228446308590026,17.604176693913907,17.758672078185985,17.857107200752253,24.98803160198669
P19,48.88567817803723,45.88632199848877,41.786211781805775,38.0070122010601,35.57088275856385,33.300918545885935,28.21706576763299,25.19967934941194,22.971732089255717,18.870211761094684,12.970660231210658,5.4733663637647485,2.1588731561393417,9.347566966798611,16.728119477256822,20.969211448065792,24.96614421125295,25.371156252101525
P20,51.987411624166135,35.301998980034426,25.267740478388088,20.230581960592197,16.2026231844333,13.50182958079742,10.867788341399955,9.30677170738371,8.182504261137487,6.945570642374367,6.122218595991527,5.789284790117465,5.584229455095123,5.554488737724484,5.232493427210722,4.837989386255924,,
P21,51.00494845598231,40.202381295796755,35.791742810202535,30.516242921297692,25.668861945268908,22.60316261774799,20.137765643911845,17.92841605952283,15.361080615100681,11.98203049339076,9.609042837355544,7.973293082054572,6.364365884173818,4.751284046860619,3.8456964767453483,3.052770359488632,2.125544193089943,18.17168410223475
P22,45.980924081156,39.066428363003354,34.82194218116651,29.828447343354053,27.670341504150937,25.226994135122535,21.979933661681777,20.37082105106831,17.81328102278458,15.786885372851504,13.212593774545372,11.122748193810606,10.01881987395413,9.160386474472434,8.364482305677749,7.845662500963745,7.3644106828904015,20.331476618979647
P23,92.63655028009347,89.02440018097593,70.68537952882426,52.903299823300486,33.40039810164627,22.849740136903552,17.715564969799903,13.535119351171659,10.778760625192088,8.561321166377589,6.811354212035464,5.3213291352578596,4.0553374843240695,3.3221680371744218,2.857007445988377,2.5109046032445637,2.2018731025286487,25.833559304990505
P24,2.915698720509409,6.683120190879516,3.070508624637977,0.0009893545657824485,5.524771661709586,11.226955805259195,16.224270476280296,15.89429555661672,14.24778223577804,10.320435742007769,5.261956740391121,1.973008740029009,3.706110805485869,8.787435864652759,11.778201848306137,13.977911904218496,,
P25,72.0443621426939,52.78296331893167,40.90477592780672,36.46424890576577,31.935131330500475,25.375672966000884,21.66853807518715,18.644788259971165,15.265125140225717,12.500561269489806,11.295319549766793,11.077999935798871,10.980978496023655,11.016217113271681,10.575433156700743,10.0581292079161,9.453005452731194,23.649602955810725
